id	OrphaNumber	ExpertLink	Name	Type	statut	Synonymes	nsyn	ICD-10	MedDRA	MeSH	OMIM	UMLS
22843	401862	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401862	Déficit en lipoyl transférase 1	Maladie	on-line			E88.8	""	""	616299	""
22844	401866	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401866	Spasticité de l'enfant avec une hyperglycinémie non cétosique	Maladie	on-line	Syndrome spasticité-ataxie-anomalies de la marche	1	E88.8	""	""	616859	""
22845	401869	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401869	Syndrome de dysfonctionnements mitochondriaux multiples type 1	Maladie	on-line	Déficit en NFU1	1	E88.8	""	""	605711	""
22846	401874	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401874	Syndrome de dysfonctionnements mitochondriaux multiples type 2	Maladie	on-line	Déficit en BOLA3	1	E88.8	""	""	614299	""
22848	401901	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401901	Maladie de Huntington-like due à des expansions C9ORF72	Maladie	on-line	Phénocopie de Huntington due à des expansions C9ORF72	1	G10	""	""	""	""
22850	401911	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401911	Polypose adénomateuse familiale atténuée liée à AXIN2	Sous-type clinique	on-line	PAF attenuée associée  à AXIN2 ; PAFA associée à AXIN2 ; Polypose rectocolique familiale atténuée associée à AXIN2	3	D12.6	""	""	""	""
22851	401920	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401920	Carcinome hépatocellulaire fibrolamellaire	Maladie	on-line	CHCF ; Carcinome fibrolamellaire du foie ; FHCC ; Hépatocarcinome fibrolamellaire	4	C22.0	""	""	""	C0334287
22852	401923	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401923	Syndrome de microdélétion 9 q31.1q31.3	Syndrome  malformatif	on-line	Del(9)(q31.1q31.3) ; Monosomie 9q31.1q31.3	2	Q93.5	""	""	""	""
22854	401935	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401935	Syndrome de microdélétion 14q24.1q24.3	Syndrome  malformatif	on-line	Del(14)(q24.1q24.3) ; Monosomie 14q24.1q24.3	2	Q93.5	""	""	""	""
22855	401942	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401942	Fente labiale médiane supérieure et inférieure, forme familiale	Syndrome  malformatif	on-line			Q36.1	""	""	615892	""
22856	401945	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401945	Maladie de Moyamoya avec achalasie précoce	Maladie	on-line			I67.5	""	""	615750	""
22857	401948	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401948	Encéphalopathie hyperammoniémique par déficit en anhydrase carbonique VA	Maladie	on-line	Déficit en CA-VA	1	E74.8	""	""	615751	""
22858	401953	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401953	Ataxie épisodique avec troubles de l'élocution	Maladie	on-line	Ataxie épisodique type 8	1	G11.8	""	""	616055	""
22859	401959	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401959	Syndrome d'agénésie partielle du corps calleux-hypoplasie du vermis avec kystes de la fosse postérieure	Syndrome  malformatif	on-line			Q04.3	""	""	""	""
22860	401964	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401964	Maladie de Charcot-Marie-Tooth autosomique dominante type 2 avec axones géants	Maladie	on-line	CMT2 avec axones géants ; HMSN2 avec axones géants ; Neuropathie sensitivo-motrice héréditaire autosomique dominante type 2 avec axones géants	3	G60.0	""	""	610100	""
22861	401973	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401973	Syndrome MEND	Syndrome  malformatif	on-line	Troubles neurologiques masculins liés à EBP	1	Q87.8	""	""	300960	""
22862	401979	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401979	Dysplasie spondylo-métaphysaire autosomique récessive type Mégarbané	Syndrome  malformatif	on-line			Q77.8	""	""	613320	C2750075
22863	401986	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401986	Syndrome de microdélétion 1p31p32	Syndrome  malformatif	on-line	Del(1)(p31p32) ; Monosomie 1p31p32	2	Q93.5	""	""	613735	""
22864	401993	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401993	Spectre transpiration induite par le froid-hyperthermie	Groupe de phenomes	on-line			G90.8	""	""	""	""
22865	401996	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=401996	Néphrite interstitielle caryomégalique	Maladie	on-line	Caryomégalie systémique ; KIN	2	N11.8	""	""	614817	""
22866	402003	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402003	Kératodermie palmoplantaire focale non épidermolytique autosomique dominante avec atteintes bulleuses	Maladie	on-line			Q82.8	""	""	615735	""
22867	402007	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402007	Lichen myxoedémateux	Groupe de phenomes	on-line			L98.5	""	""	""	C0263390
22869	402014	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402014	Leucémie myéloïde aiguë associée à t(6;9)(p23;q34)	Maladie	on-line			C92.0	""	""	""	""
22870	402017	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402017	Leucémie myéloïde aiguë associée à t(9;11)(p22;q23)	Maladie	on-line			C92.0	""	""	""	""
22871	402020	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402020	Leucémie myéloïde aiguë associée à inv3(q21;q26.2) ou t(3;3)(q21;q26.2)	Maladie	on-line			C92.0	""	""	""	""
22872	402023	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402023	Leucémie myéloïde aiguë mégacaryoblastique associée à t(1;22)(p13;q13)	Maladie	on-line			C94.2	""	""	""	""
22873	402026	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402026	Leucémie myéloïde aiguë associée à des mutations somatiques de NPM1	Maladie	on-line			C92.0	""	""	""	""
22874	402029	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402029	Gastroentéropathie à éosinophiles	Groupe de phenomes	on-line	EGID ; Gastroentéropathie éosinophilique	2	K52.8	""	""	""	""
22875	402035	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402035	Colite à éosinophiles	Maladie	on-line	Colite éosinophilique	1	K52.8	""	""	""	C0267448
22876	402041	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402041	Acidose tubulaire rénale distale autosomique récessive	Sous-type clinique	on-line	AR dRTA ; ATR distale autosomique récessive ; ATRd AR	3	N25.8	""	""	267300 ; 602722	C1864498
22877	402075	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402075	Bicuspidie aortique familiale	Anomalie morphologique	on-line	Bicuspidie valvulaire aortique familiale ; VAB familiale ; Valve aortique bicuspide familiale	3	Q23.1	""	""	109730 ; 614823	""
22878	402082	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402082	Epilepsie myoclonique progressive type 5	Maladie	on-line	EMP type 5 ; EPM5 ; PME type 5	3	G40.3	""	""	607459	""
22879	402364	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402364	Atrophie cérébrale et cérébelleuse infantile avec microcéphalie postnatale progressive	Syndrome  malformatif	on-line			Q04.3	""	""	613668	""
22889	402823	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=402823	Hépatite delta	Maladie	on-line	VHD ; Virus de l'hépatite D	2	B17.0	""	""	""	C0011226
22918	404437	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404437	Syndrome d'atrophie cérébrale et cérébelleuse diffuse-épilepsie réfractaire-microcéphalie progressive	Syndrome  malformatif	on-line			G98	""	""	615760	""
22919	404440	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404440	Syndrome de déficience intellectuelle-dysmorphie faciale par haploinsuffisance de SETD5	Syndrome  malformatif	on-line			Q87.0	""	""	615761	""
22920	404443	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404443	Syndrome de grande taille-déficience intellectuelle-dysmorphie faciale	Syndrome  malformatif	on-line	Syndrome de Tatton-Brown-Rahman ; Syndrome de croissance excessive lié à DNMT3A	2	Q87.3	""	""	615879	""
22921	404448	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404448	Syndrome ADNP	Syndrome  malformatif	on-line	Déficience intellectuelle syndromique-trouble du spectre de l'autisme liés à ADNP ; HVDAS ; Syndrome de Helsmoortel-Van Der Aa	3	Q87.0	""	""	615873	""
22922	404451	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404451	Syndrome de retard de développement-anomalie du système nerveux central-syndactylie dû à des mutations de FBLN1	Syndrome  malformatif	on-line			Q87.8	""	""	""	""
22923	404454	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404454	Syndrome d'alacrimie-choréoathétose-hépatopathie	Maladie	on-line	Déficit en NGLY1 ; NGLY1-CDDG	2	E77.8	""	""	615273	""
22924	404463	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404463	Syndrome multisystémique de dysfonctionnement des muscles lisses	Maladie	on-line			I73.8	""	""	613834	""
22925	404466	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404466	Infertilité féminine par défaut de la zone pellucide	Maladie	on-line			N97.8	""	""	617712 ; 615774	""
22926	404469	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404469	Infertilité féminine rare due à un défaut de maturation de l'ovocyte	Groupe de phenomes	on-line ; Category	Infertilité féminine rare due à un défaut de maturation ovocytaire	1	N97.8	""	""	""	""
22927	404473	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404473	Syndrome de déficience intellectuelle-diplégie spastique progressive	Syndrome  malformatif	on-line			G11.4	""	""	615075	""
22928	404476	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404476	Syndrome de retard de développement-kystes pulmonaires-croissance excessive-tumeur de Wilms	Syndrome  malformatif	on-line	Syndrome GLOW	1	Q87.3	""	""	""	""
22929	404481	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404481	Syndrome d'ataxie cérébelleuse autosomique dominante-épilepsie-déficience intellectuelle	Groupe de phenomes	on-line			G11.1	""	""	""	""
22930	404493	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404493	Syndrome d'ataxie cérébelleuse autosomique dominante-épilepsie-déficience intellectuelle par déficit de TUD	Maladie	on-line	Ataxie spinocérébelleuse autosomique récessive type 23 ; SCAR23	2	G11.1	""	""	616949	""
22931	404499	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404499	Syndrome d'ataxie cérébelleuse autosomique dominante-épilepsie-déficience intellectuelle par déficit de RUBCN	Maladie	on-line	Ataxie de Salih ; Ataxie spinocérébelleuse autosomique récessive type 15 ; SCAR15	3	G11.1	""	""	615705	""
22932	404507	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404507	Fibrome chondromyxoïde	Maladie	on-line			D16.9	""	""	""	C0221290
22933	404511	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404511	Carcinome rénal papillaire à cellules claires	Sous-type histo-pathologique	on-line			C64	""	""	""	""
22934	404514	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404514	Carcinome rénal associé à une maladie kystique acquise	Maladie	on-line			C64	""	""	""	""
22935	404521	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404521	Amyotrophie spinale avec détresse respiratoire type 2	Maladie	on-line	Amyotrophie spinale diaphragmatique type 2 ; Amyotrophie spinale liée à l'X avec détresse respiratoire ; Neuropathie axonale infantile sévère avec insuffisance respiratoire type 2 ; SMARD2	4	G12.2	""	""	""	""
22936	404538	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404538	Neuropathie motrice distale héréditaire liée à l'X	Groupe de phenomes	on-line ; Category	Amyotrophie spinale distale liée à l'X ; dHMN liée à l'X ; dSMA liée à l'X	3	G12.2	""	""	""	""
22937	404546	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404546	DITRA	Maladie	on-line	Déficit en IL-36Ra ; Déficit en antagoniste de l'IL-36R	2	L40.1	""	""	614204	""
22938	404553	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404553	Vascularite par déficit en ADA2	Maladie	on-line	Vascularite par DADA2	1	M30.8	""	""	615688	""
22939	404560	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404560	Syndrome familial des naevus atypiques	Maladie	on-line	Naevus de clark ; Syndrome FAMM-PC ; Syndrome FAMMM ; Syndrome du naevus atypique ; Syndrome familial des naevi dysplasiques ; Syndrome mélanome-cancer pancréatique	6	D22.9	""	""	155600 ; 606719	C0205747 ; C0013403 ; C2314896 ; C1838547
22940	404568	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404568	Dysostose d'origine génétique	Groupe de phenomes	on-line ; Category							
22941	404571	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404571	Dysostose d'origine génétique avec anomalie des membres comme manifestation majeure	Groupe de phenomes	on-line ; Category							
22942	404574	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404574	Syndrome d'origine génétique avec anomalies réductionnelles des membres	Groupe de phenomes	on-line ; Category							
22943	404577	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404577	Syndrome d'origine génétique avec anomalie des membres comme manifestation majeure	Groupe de phenomes	on-line ; Category							
22944	404580	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404580	Arthrite juvénile idiopathique polyarticulaire	Groupe de phenomes	on-line	AJI polyarticulaire ; Polyarthrite juvénile	2	""	""	""	""	C0409667
22945	404584	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=404584	Anomalie rare du développement osseux d'origine génétique	Groupe de phenomes	on-line ; Category	Anomalie rare du développement squelettique d'origine génétique	1					
23012	411493	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411493	Hypoplasie pontocérébelleuse type 10	Syndrome  malformatif	on-line	HPC10 ; Hypoplasie pontocérébelleuse due à une mutation du gène CLP1 ; PCH10	3	Q04.3	""	""	615803	""
23013	411501	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411501	Syndrome de Williams-Campbell	Anomalie morphologique	on-line			Q33.4	""	""	""	C0340231
23014	411511	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411511	Syndrome d'Angelman dû à une mutation ponctuelle	Sous-type étiologique	on-line			Q93.5	""	""	""	""
23015	411515	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411515	Syndrome d'Angelman dû à un défaut d'empreinte de la région 15q11-q13	Sous-type étiologique	on-line			Q93.5	""	""	""	""
23016	411527	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411527	Occlusion de la veine centrale rétinienne	Situation clinique particulière dans une maladie ou un syndrome	on-line	CRVO ; OVCR	2	H34.8	""	""	""	C0154841
23018	411536	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411536	Hyperactivité de la phosphoribosylpyrophosphate synthétase modérée	Sous-type clinique	on-line	Hyperactivité de la PRPP synthétase modérée ; Hyperactivité de la PRPS1 modérée	2	E79.8	""	""	300661	""
23019	411543	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411543	Hyperactivité de la phosphoribosylpyrophosphate synthétase sévère	Sous-type clinique	on-line	Hyperactivité de la PRPP synthétase sévère ; Hyperactivité de la PRPS1 sévère	2	E79.8	""	""	300661	""
23020	411590	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411590	Syndrome de Wolfram-like	Maladie	on-line			E13.8	""	""	614296	C3280358
23021	411593	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411593	Syndrome hypoglycémique auto-immun	Maladie	on-line	Maladie d'Hirata	1	E16.1	""	""	""	C0854359
23022	411602	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411602	Maladie de Parkinson héréditaire à début tardif	Maladie	on-line	LOPD ; Maladie de Parkinson autosomal dominant à début tardif	2	G20	""	""	614251 ; 616361 ; 168601 ; 605543 ; 607060 ; 607688 ; 614203	""
23023	411629	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411629	Cystinose néphropathique  infantile	Sous-type clinique	on-line			E72.0+ ; N16.3*	""	""	219800	C3537440
23024	411634	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411634	Cystinose néphropathique juvénile	Sous-type clinique	on-line	Cystinose intermédiaire ; Cystinose juvénile	2	E72.0+ ; N16.3*	""	""	219900	C0268626
23025	411641	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411641	Cystinose oculaire	Sous-type clinique	on-line	Cystinose de l'adulte ; Cystinose non néphropathique	2	E72.0	""	""	219750	C2931013
23029	411696	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411696	Eosinophilie oesophagienne répondant aux inhibiteurs de la pompe à protons	Maladie	on-line	Eosinophilie oesophagienne répondant aux IPP	1	K20	""	""	""	""
23030	411703	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411703	Infection pulmonaire à mycobactéries atypiques	Maladie	on-line	Infection pulmonaire à mycobactéries non-tuberculeuses ; Maladie pulmonaire à mycobactéries atypiques	2	A31.0	""	""	""	""
23031	411709	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411709	Agénésie rénale	Anomalie morphologique	on-line			Q60.2 ; Q60.0 ; Q60.1	""	""	191830 ; 615721	C1609433 ; C0542519 ; C1619700
23032	411712	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411712	Déficit maternel en riboflavine	Maladie	on-line			P00.4	""	""	615026	""
23033	411777	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411777	Kératoacanthome éruptif généralisé	Maladie	on-line	GEKA ; Kératoacanthome éruptif généralisé de Grzybowski ; Syndrome de Grzybowski	3	L85.8	""	""	""	""
23034	411788	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411788	Trichomégalie isolée familiale	Maladie	on-line			""	""	""	190330	""
23037	411986	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=411986	Syndrome d'encéphalopathie épileptique infantile précoce-cécité corticale-déficience intellectuelle-dysmorphie faciale	Syndrome  malformatif	on-line	Syndrome d'épilepsie-cécité corticale-déficience intellectuelle-dysmorphie faciale	1	G40.4	""	""	615859	""
23038	412022	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412022	Syndrome de dysmorphie faciale-luxation du cristallin-anomalies du segment antérieur-bulles filtrantes spontanées	Syndrome  malformatif	on-line	Syndrome FDLAB ; Syndrome de Traboulsi ; Syndrome de dysmorphie faciale-luxation du cristallin-anomalies du segment antérieur-kystes conjonctivaux non-traumatiques	3	Q87.0	""	""	601552	C1832167
23039	412035	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412035	Syndrome de microdélétion 13q12.3	Syndrome  malformatif	on-line	Del(13)(q12.3) ; Monosomie 13q12.3	2	Q93.5	""	""	""	""
23040	412057	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412057	Ataxie cérébelleuse congénitale autosomique récessive par déficit en STUB1	Maladie	on-line	Ataxie spinocérébelleuse autosomique récessive type 16 ; SCAR16	2	G11.1	""	""	615768	""
23041	412066	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412066	Démence neurodégénérative avec filaments intermédiaires associée à PRKAR1B	Maladie	on-line			G31.8	""	""	""	""
23042	412069	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412069	Syndrome de déficience intellectuelle-apnée obstructive du sommeil-dysmorphie modérée associé à AHDC1	Syndrome  malformatif	on-line	Syndrome de Xia-Gibbs	1	Q87.8	""	""	615829	""
23043	412181	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412181	Epidermolyse bulleuse simple par déficit en BP230	Maladie	on-line	EBS-AR BP230 ; Epidermolyse bulleuse simple associée à DST	2	Q81.0	""	""	615425	""
23044	412189	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412189	Epidermolyse bulleuse simple par déficit en exophiline 5	Maladie	on-line	EBS-AR exophilin 5	1	Q81.0	""	""	615028	""
23046	412206	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412206	Défaut primaire d'éruption	Maladie	on-line	DPE ; Echec primaire d'éruption ; PFE	3	K00.8	""	""	125350	C1852222
23047	412217	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=412217	Syndrome de dystonie-aphonie	Maladie	on-line			G24.8	""	""	""	""
23059	413667	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413667	Toxicité et adaptation posologique des antidépresseurs ou antipsychotiques	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23060	413674	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413674	Toxicité et adaptation posologique des anti-vitamines K	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23061	413681	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413681	Surdosage ou adaptation posologique des hypoglycémiants oraux	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23062	413684	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413684	Résistance aux anti-vitamine K	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23063	413687	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413687	Toxicité et adaptation posologique de l'azathioprine ou 6-mercaptopurine	Situation clinique particulière dans une maladie ou un syndrome	on-line			""	""	""	616903 ; 610460	""
23064	413690	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413690	Toxicité et adaptation posologique du méthotrexate	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23065	413693	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413693	Toxicité des curarisants	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23066	413696	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=413696	Toxicité des statines	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23075	414726	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=414726	Fente faciale d'origine génétique	Groupe de phenomes	on-line ; Category	Fente cranio-faciale d'origine génétique	1					
23076	414750	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=414750	Toxicité de la phénytoine ou carbamazépine	Situation clinique particulière dans une maladie ou un syndrome	on-line							
23081	415286	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=415286	Spectre phénotypique d'ictère nucléaire	Syndrome clinique	on-line	Encéphalopathie bilirubinique ; Ictère nucléaire	2	P57.9	""	""	""	C0022610
23088	418945	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=418945	Carcinome de l'oesophage type glande salivaire	Maladie	on-line			C15.1 ; C15.2 ; C15.3 ; C15.4 ; C15.5 ; C15.8 ; C15.0	""	""	""	""
23089	418951	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=418951	Carcinome indifférencié de l'oesophage	Maladie	on-line			C15.0 ; C15.1 ; C15.2 ; C15.3 ; C15.4 ; C15.5 ; C15.8	""	""	""	""
23090	418959	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=418959	Carcinome épidermoïde de l'estomac	Maladie	on-line	Carcinome épidermoïde gastrique	1	C16.0 ; C16.1 ; C16.2 ; C16.3 ; C16.4 ; C16.5 ; C16.8	""	""	""	""
23101	420179	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420179	Syndrome de croissance excessive de Malan	Syndrome  malformatif	on-line			Q87.3	""	""	614753	""
23102	420259	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420259	Protéinose alvéolaire pulmonaire secondaire	Maladie	on-line	PAP secondaire	1	J84.0	""	""	""	""
23104	420402	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420402	Syndrome de déhiscence du canal semi-circulaire	Syndrome clinique	on-line			H83.8	""	""	""	""
23106	420429	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420429	Glycogénose par déficit en maltase acide à début tardif	Sous-type clinique	on-line	Déficit en alpha-1,4-glucosidase acide à début tardif ; Glycogénose type 2 à début tardif ; Glycogénose type II à début tardif ; Maladie de Pompe à début tardif	4	E74.0	""	""	""	C3888925
23108	420485	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420485	Dystonie cranio-cervicale avec atteinte du larynx et des membres supérieures	Maladie	on-line	DYT24 ; Dystonie 24	2	G24.8	""	""	615034	""
23109	420492	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420492	Dystonie cervicale de l'adulte, type DYT23	Maladie	on-line	DYT23 ; Dystonie 23	2	G24.8	""	""	614860	""
23111	420556	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420556	Syndrome de neige visuelle	Maladie	on-line			H53.8	""	""	""	""
23113	420561	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420561	Syndrome de Temple-Baraitser	Maladie	on-line	Syndrome de déficit intellectuel sévère-aplasie/hypoplasie du pouce et de l'hallux ; TMBTS	2	Q87.2	""	""	611816	C2678486
23114	420566	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420566	Troubles hémorragiques par déficit en CalDAG-GEFI	Maladie	on-line	Troubles hémorragiques par déficit en calcium- and DAG-regulated guanine exchange factor-1	1	D69.1	""	""	615888	""
23115	420573	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420573	Déficit immunitaire combiné sévère par déficit en CTPS1	Maladie	on-line	DICS par déficit en CTPS1 ; SCID par déficit en CTPS1	2	D81.2	""	""	615897	""
23116	420584	http://www.orpha.net/consor/cgi-bin/OC_Exp.php?lng=fr&Expert=420584	Syndrome de polydactylie postaxiale-anomalies antéhypophysaires-dysmorphie faciale	Syndrome  malformatif	on-line	Syndrome de Culler-Jones	1	Q87.8	""	""	615849	""
